deadline,currency,usd_pledged_real
18/10/2014,USD,5495.02
22/12/2015,USD,625.0
14/05/2014,USD,500.0
12/11/2017,USD,12140.0
28/02/2015,USD,5341.0
17/02/2013,USD,10720.0
26/09/2015,USD,11245.0
30/06/2012,USD,69001.5
25/09/2017,USD,53602.0
09/09/2015,USD,29482.0
17/12/2015,USD,22723.0
24/09/2011,USD,125100.75
04/04/2011,USD,5275.0
24/12/2016,USD,139000.0
01/12/2016,USD,6591.5
24/04/2014,USD,8937.0
02/02/2013,USD,2211.0
15/01/2012,USD,6807.0
24/08/2013,USD,108785.55
15/07/2013,USD,3642.0
02/12/2012,USD,4796.0
19/12/2011,USD,1022.26
23/03/2013,USD,6449.77
19/12/2010,USD,6275.0
01/06/2017,USD,18262.0
06/12/2017,USD,973.0
24/04/2013,USD,4050.0
13/10/2011,USD,150.0
25/04/2011,USD,1550.0
11/04/2014,USD,6000.56
08/04/2015,USD,3535.0
13/02/2016,USD,10124.0
31/01/2014,GBP,3108.49
21/04/2014,USD,2495.0
26/04/2011,USD,1017.0
04/03/2015,GBP,3445.29
30/08/2011,USD,11358.0
08/11/2014,CAD,1713.23
20/01/2013,USD,1648.0
30/06/2011,USD,5171.14
05/04/2015,USD,2281.0
02/10/2015,USD,3571.69
03/08/2011,USD,2155.66
23/05/2015,USD,5516.0
18/07/2011,USD,3150.0
17/03/2016,USD,54182.0
10/09/2017,USD,6038.0
21/09/2016,USD,12178.0
01/05/2017,USD,5925.0
29/10/2012,USD,3700.0
27/03/2013,USD,5132.0
30/10/2010,USD,2211.0
03/02/2014,USD,51121.99
12/06/2016,GBP,501.04
03/03/2015,AUD,2376.77
18/07/2016,USD,6830.68
13/07/2012,USD,6117.33
02/08/2013,USD,27287.6
17/01/2014,USD,5123.0
20/01/2012,USD,2499.0
21/12/2010,USD,1150.0
13/03/2013,USD,6002.0
08/11/2014,USD,6699.0
17/05/2013,USD,10005.0
09/08/2011,USD,8248.0
18/01/2011,USD,960.0
30/04/2011,USD,1125.0
29/07/2015,CHF,19804.02
19/08/2012,USD,3123.0
15/07/2015,USD,10.0
01/11/2017,GBP,22451.92
09/11/2015,USD,37725.0
01/10/2011,USD,2179.0
05/12/2016,GBP,10051.45
20/10/2012,USD,4130.0
31/03/2016,GBP,10017.57
27/04/2014,USD,3846.37
18/05/2013,USD,4090.5
28/10/2017,USD,3025.0
31/07/2016,USD,68734.0
17/07/2014,AUD,1417.57
12/11/2017,USD,4307.0
25/06/2013,USD,13429.0
30/04/2016,GBP,1186.9
01/08/2017,CAD,41653.68
23/12/2015,USD,53509.0
06/04/2015,USD,20012.0
30/05/2017,USD,4018.0
01/04/2016,USD,3858.0
01/01/2010,USD,4290.35
01/05/2011,USD,3808.33
29/09/2017,CAD,29645.5
12/07/2017,USD,13539.19
17/10/2015,CAD,3451.44
17/05/2013,USD,16673.0
05/03/2016,USD,98916.0
04/08/2017,EUR,23275.58
20/05/2016,USD,4406.0
17/07/2016,USD,10005.95
06/09/2013,USD,1025.32
27/12/2016,GBP,13238.98
12/07/2015,GBP,54118.26
01/06/2012,USD,26915.0
12/10/2014,USD,5965.0
05/10/2012,USD,1299.66
16/04/2016,USD,16682.0
30/10/2011,USD,1628.0
08/06/2016,USD,5399.0
19/03/2015,GBP,31.19
27/10/2011,USD,1131.0
06/02/2013,USD,51213.11
24/04/2016,USD,15411.0
26/05/2015,USD,27626.0
20/03/2017,USD,619.0
25/07/2015,USD,432558.5
29/11/2017,EUR,14845.5
13/01/2016,USD,19465.0
21/03/2013,USD,400.0
24/02/2015,USD,357.0
31/10/2016,USD,51963.2
21/08/2011,USD,5498.0
20/06/2013,USD,51834.0
15/01/2012,USD,1740.0
27/11/2014,GBP,619.99
03/11/2016,EUR,137111.61
04/10/2014,USD,595.0
05/07/2011,USD,1810.0
05/11/2014,USD,5491.0
02/12/2016,CAD,10501.39
10/03/2016,USD,12526.0
06/12/2017,USD,682.0
29/09/2014,GBP,17765.34
13/08/2013,USD,9119.0
20/09/2017,USD,8786.0
01/04/2017,USD,2060.0
09/06/2015,USD,10258.0
03/05/2014,USD,23379.0
07/04/2014,CAD,8286.08
07/01/2016,AUD,162414.66
18/05/2016,USD,2803.0
05/11/2015,USD,5542.0
27/03/2011,USD,1155.0
14/01/2018,USD,783.66
21/07/2012,USD,3340.0
31/03/2011,USD,2201.01
11/07/2012,USD,4833.0
21/01/2018,EUR,1286.52
04/11/2016,GBP,35923.96
18/03/2016,USD,5400.0
06/06/2016,USD,7531.5
19/05/2013,GBP,45313.3
21/05/2014,USD,6158.0
04/11/2017,USD,42421.0
19/05/2013,USD,2650.0
26/04/2014,USD,6250.0
17/03/2011,USD,6421.0
04/10/2014,CAD,5049.51
28/04/2015,USD,1665.0
22/07/2017,USD,5000.11
03/04/2017,USD,1055.0
15/07/2017,USD,4890.0
03/05/2013,USD,2180.0
24/08/2012,USD,9620.0
01/02/2016,GBP,1781.27
21/07/2016,USD,70477.0
28/04/2017,EUR,164549.52
31/10/2015,USD,18000.0
19/10/2012,USD,62585.89
11/08/2011,USD,15759.11
07/05/2017,CAD,727.91
25/09/2016,DKK,1250.71
13/06/2015,USD,2010.0
26/02/2014,USD,6855.0
22/11/2016,USD,10326.0
06/10/2014,USD,1290.0
05/10/2012,USD,30601.0
20/11/2016,EUR,2939.28
24/02/2011,USD,1550.0
01/11/2012,USD,3045.0
06/08/2012,USD,3752.66
30/07/2016,EUR,12311.74
16/07/2014,USD,4171.0
15/12/2014,USD,2500.0
24/02/2014,USD,9609.0
05/09/2013,USD,16236.3
07/12/2017,USD,37216.0
30/03/2017,USD,48074.0
26/12/2014,USD,22542.0
04/04/2017,USD,1076.0
11/07/2012,USD,5323.0
11/05/2012,USD,14035.89
17/11/2013,USD,5222.0
31/12/2012,USD,723.0
17/10/2011,USD,631.0
15/04/2016,CAD,8316.12
25/06/2016,EUR,5790.19
16/04/2014,USD,2225.0
09/05/2015,GBP,16647.29
27/05/2013,USD,2353.0
15/05/2015,USD,30242.0
22/09/2012,USD,11815.0
19/10/2011,USD,3471.0
01/10/2016,USD,5599.0
20/05/2011,USD,3067.3
12/03/2012,USD,2001.99
29/08/2013,USD,10588.0
16/03/2017,GBP,17604.6
02/02/2018,GBP,654.71
06/02/2014,USD,7194.0
24/12/2013,USD,505.0
03/12/2011,USD,9145.0
21/09/2014,CAD,27.0
06/03/2011,USD,3660.0
08/12/2012,USD,10209.0
18/05/2017,EUR,2665.09
04/08/2011,USD,1397.95
17/11/2015,USD,1050.0
11/11/2011,USD,15100.0
30/01/2012,USD,5480.0
06/08/2014,USD,29199.0
06/05/2014,USD,65787.01
20/09/2017,USD,3118.68
25/03/2012,USD,3000.0
09/04/2012,USD,3007.11
01/04/2012,USD,2790.0
02/11/2012,USD,1183.0
06/11/2017,USD,14337.0
15/10/2011,USD,3806.0
04/11/2012,USD,12125.0
14/03/2016,USD,1316813.0
30/08/2012,USD,630.0
21/10/2012,USD,938.01
10/02/2011,USD,1201.0
29/08/2012,USD,14056.0
07/06/2012,USD,26907.55
27/02/2017,USD,4315.0
18/06/2012,USD,3044.0
30/04/2015,CAD,4497.5
13/06/2016,EUR,9565.93
18/03/2012,USD,33587.0
17/03/2016,USD,6233.0
09/06/2014,USD,8251.89
26/07/2016,USD,11435.0
01/07/2015,CAD,4709.11
25/09/2015,AUD,1269.82
10/05/2013,USD,14651.0
19/11/2012,USD,2500.0
02/07/2017,USD,1255.0
17/04/2013,USD,3025.0
21/11/2017,CAD,470.57
30/11/2012,USD,2510.0
06/12/2016,USD,4910.0
16/04/2015,USD,5682.0
01/05/2016,USD,1680.2
10/08/2016,NOK,6489.12
18/11/2017,USD,25593.0
21/01/2018,USD,1013.0
07/05/2014,USD,37912.81
30/05/2014,USD,1256.0
03/06/2016,USD,5362.0
01/07/2016,USD,14010.11
04/11/2012,USD,1057.01
28/02/2016,USD,66.0
01/01/2017,USD,400.0
22/12/2017,USD,5040.0
22/10/2016,EUR,1157.74
02/02/2012,USD,2085.33
29/08/2012,USD,3890.0
12/04/2016,USD,44392.0
24/11/2011,USD,2206.0
14/05/2012,USD,13500.0
16/11/2016,USD,25097.86
14/11/2013,USD,1814.0
19/05/2012,USD,11816.53
23/11/2017,USD,805.0
11/08/2012,USD,7577.0
07/08/2011,USD,1325.0
14/07/2014,USD,2664.0
10/11/2012,USD,162.0
08/08/2012,USD,151806.98
17/11/2015,CAD,1874.86
25/11/2017,USD,903.0
17/07/2017,USD,5219.0
05/09/2012,USD,3400.0
27/06/2014,USD,6136.0
22/12/2017,SEK,32108.74
01/08/2016,USD,2291.0
21/01/2012,USD,6000.0
25/02/2013,USD,460.0
02/09/2014,GBP,1662.19
03/11/2017,CAD,5026.73
04/08/2015,USD,39420.0
05/04/2017,USD,339.0
17/12/2015,USD,20092.0
21/11/2016,USD,165.0
24/02/2016,USD,24540.0
28/09/2012,USD,3840.0
25/08/2017,USD,87926.61
29/05/2011,USD,2835.0
22/04/2016,USD,400.0
11/05/2014,USD,8121.0
18/08/2013,USD,15372.0
25/11/2011,USD,1000.5
27/02/2015,USD,19530.0
29/06/2013,USD,26465.0
16/02/2014,USD,62247.01
02/01/2018,USD,1743.0
19/07/2012,USD,739.0
01/01/2016,USD,260.0
13/08/2013,USD,41441.45
17/06/2016,USD,10917.0
29/02/2016,USD,3011.0
06/07/2011,USD,2128.0
19/04/2017,GBP,18500.35
18/07/2013,USD,3683.0
08/05/2014,USD,1170.08
14/11/2014,USD,3129.0
26/08/2013,GBP,1604.1
28/03/2012,USD,667.0
01/08/2016,USD,522.0
01/12/2013,USD,46616.0
16/11/2014,USD,1000.0
10/06/2017,USD,5248.0
21/10/2017,DKK,8350.18
20/10/2011,USD,2642.0
29/09/2014,USD,5050.0
25/02/2013,USD,60.0
20/02/2015,USD,4654.0
11/03/2015,CAD,3738.02
02/10/2017,CAD,330.82
25/11/2017,USD,9654.0
13/05/2013,USD,13933.0
22/02/2014,GBP,1195.31
03/01/2015,USD,17001.0
31/08/2016,USD,12254.0
18/05/2015,CAD,24990.16
21/10/2017,USD,12.0
02/09/2015,CAD,12246.41
02/12/2016,USD,6955.0
03/07/2012,USD,8421.23
25/08/2014,USD,4000.0
11/07/2011,USD,31776.0
21/07/2014,GBP,9778.31
23/07/2011,USD,5373.0
31/10/2013,USD,10868.34
04/11/2010,USD,1060.0
24/05/2015,USD,1125.0
04/01/2018,USD,0.0
03/07/2016,USD,82336.2
09/08/2011,USD,3840.0
30/07/2016,USD,19665.0
31/03/2014,USD,1786.0
06/06/2015,USD,1031.0
17/05/2014,USD,1027.0
30/01/2015,GBP,571.94
09/12/2016,AUD,15835.57
23/01/2015,USD,10275.0
14/06/2014,CAD,99822.26
27/04/2017,DKK,254.21
22/11/2013,USD,10047.0
01/07/2017,USD,25033.0
15/11/2015,USD,107954.42
25/07/2014,USD,46075.0
30/04/2017,GBP,232.91
01/01/2018,USD,9390.0
14/07/2014,USD,5700.0
29/01/2014,USD,4214.72
19/07/2015,USD,12388.0
24/11/2016,USD,57722.0
29/06/2017,USD,10040.0
13/01/2015,USD,158449.0
20/07/2015,CAD,3140.33
22/03/2010,USD,3340.0
01/02/2015,USD,1095.0
07/07/2013,USD,1403981.04
29/08/2015,USD,2913.0
23/03/2017,USD,687.0
21/08/2017,GBP,4981.79
01/03/2016,USD,21809.0
22/09/2015,USD,15251.0
08/02/2013,USD,4985.72
21/04/2013,USD,12652.05
16/01/2017,EUR,15838.43
20/04/2013,USD,2023.0
20/01/2013,USD,6873.0
15/08/2012,USD,30953.0
24/02/2012,USD,21365.61
06/10/2016,USD,9383.0
14/09/2015,USD,5003.0
30/09/2013,USD,2681.0
27/10/2015,USD,6777.0
28/08/2015,GBP,1620.7
15/05/2016,USD,11507.5
19/12/2017,EUR,5548.38
30/03/2014,GBP,821.97
09/04/2012,USD,33314.69
19/04/2014,USD,51850.0
16/08/2010,USD,8111.62
26/05/2017,USD,7341.7
23/06/2012,USD,1140.0
09/09/2014,USD,2530.0
24/12/2016,USD,35000.0
22/05/2015,USD,8152.0
27/11/2010,USD,15066.0
21/05/2017,NOK,2754.39
17/11/2014,CAD,1081.71
21/10/2011,USD,5056.0
17/03/2014,USD,13201.79
19/03/2010,USD,4066.77
04/03/2017,GBP,5299.95
01/07/2011,USD,10209.84
25/11/2016,USD,2825.0
12/03/2011,USD,355.0
28/02/2013,USD,39435.0
01/06/2015,USD,2063.0
21/04/2011,USD,1540.0
26/05/2014,USD,59.0
07/10/2015,USD,1615.0
25/05/2016,GBP,5845.82
18/07/2012,USD,2020.0
19/08/2011,USD,15827.0
30/05/2013,USD,22823.0
14/08/2012,USD,600.0
15/08/2013,USD,2567.0
18/04/2017,USD,6204.0
31/12/2013,USD,810.0
18/09/2016,USD,2975.0
27/09/2015,USD,4129.0
21/04/2013,USD,36222.0
04/03/2016,SEK,88728.77
18/01/2018,USD,14350.0
29/05/2015,CAD,56925.97
08/09/2017,USD,17675.0
03/02/2013,USD,4250.0
30/04/2016,GBP,724.61
07/04/2015,USD,180.0
05/01/2011,USD,2612.75
30/05/2012,USD,3038.0
25/02/2011,USD,5704.0
16/01/2011,USD,516.0
04/11/2014,GBP,224.64
22/09/2015,GBP,41337.97
07/12/2017,USD,2035.0
18/03/2011,USD,4117.99
03/03/2014,GBP,6861.48
01/11/2009,USD,13942.31
17/06/2012,USD,1275.0
07/08/2014,USD,100.0
29/08/2014,USD,15922.0
29/12/2012,USD,390.0
30/07/2013,USD,2328.0
01/11/2010,USD,1225.01
19/08/2013,USD,7879.0
02/08/2013,USD,549.0
08/09/2014,USD,115768.0
28/09/2013,USD,18291.0
05/09/2011,USD,1620.0
30/01/2018,USD,1140.0
24/10/2010,USD,7624.54
18/01/2012,USD,11133.15
07/05/2012,USD,2620.0
17/05/2012,USD,5337.12
06/04/2017,MXN,3873.84
12/05/2012,USD,2525.0
11/07/2016,AUD,1077.01
01/11/2016,USD,9927.0
31/07/2013,USD,46653.0
06/11/2017,SEK,3451.95
06/02/2017,USD,1722.0
11/12/2014,USD,7031.0
05/08/2017,CAD,15734.35
17/10/2016,AUD,96678.11
10/08/2010,USD,5150.0
04/11/2014,USD,3179.0
01/11/2017,EUR,4255.99
01/04/2012,USD,4709.0
21/04/2016,USD,711.0
04/03/2012,USD,4000.0
20/10/2017,USD,104580.0
24/08/2011,USD,335.33
16/10/2011,USD,10180.0
02/08/2013,USD,8176.0
13/07/2016,GBP,9198.36
15/09/2016,USD,585473.0
16/07/2015,USD,415.0
31/12/2014,USD,550.0
17/09/2011,USD,8260.0
17/08/2016,GBP,6766.48
29/12/2017,GBP,4340.42
20/12/2017,USD,2090.0
01/06/2015,USD,32907.0
08/09/2009,USD,3000.0
03/08/2011,USD,1160.0
11/03/2013,GBP,4831.32
22/10/2010,USD,2515.0
07/02/2013,USD,1015.0
27/09/2011,USD,137.0
24/12/2014,AUD,2101.63
11/07/2017,GBP,2023.95
20/10/2010,USD,1167.0
01/04/2016,USD,4216.0
24/10/2017,USD,8000.0
10/06/2012,USD,15599.0
03/10/2013,USD,5200.0
01/05/2014,USD,330.0
07/01/2016,USD,3560.0
03/05/2016,USD,1549.0
09/05/2012,USD,1010.0
15/01/2018,USD,80.0
17/03/2017,USD,858.0
03/05/2011,USD,10836.0
25/03/2012,USD,1176.0
21/03/2012,USD,1071.0
31/03/2013,USD,21195.0
01/03/2013,USD,2506.0
08/04/2012,USD,6146.0
20/12/2014,USD,13501.0
24/08/2017,USD,17005.38
17/03/2012,USD,8637.0
28/02/2017,EUR,25516.63
08/07/2016,USD,17111.0
07/12/2011,USD,2581.66
11/08/2016,USD,2115.0
15/05/2011,USD,880.0
13/06/2015,USD,34305.0
15/07/2015,USD,7270.0
04/12/2013,USD,11735.0
01/08/2017,EUR,2844.77
26/10/2015,AUD,1488.41
12/10/2016,USD,36600.0
03/12/2011,USD,2706.0
08/03/2015,USD,6167.0
14/04/2017,AUD,350843.05
17/11/2016,USD,84146.49
23/03/2016,USD,1929.0
19/06/2017,USD,126970.49
29/05/2012,USD,8820.5
21/04/2011,USD,15645.0
06/09/2016,USD,5378.0
07/05/2013,USD,72432.01
20/08/2011,USD,1655.0
24/04/2016,EUR,14711.05
04/05/2015,USD,4533.0
12/01/2018,USD,0.0
06/12/2014,USD,10735.0
13/10/2012,USD,870.11
06/06/2012,USD,4545.89
24/03/2013,USD,1340.0
12/09/2012,USD,2538.0
26/09/2009,USD,220.0
13/07/2012,USD,10300.0
19/01/2018,GBP,13.64
31/12/2014,AUD,780.65
23/10/2015,USD,5326.0
11/08/2015,USD,3789.0
14/09/2014,USD,77377.0
02/07/2017,USD,2788.0
29/06/2013,USD,3000.0
18/10/2014,USD,7001.0
28/09/2017,USD,20877.14
24/07/2014,USD,62.0
04/07/2017,USD,23839.0
03/10/2011,USD,5021.01
26/06/2017,USD,549.0
03/01/2018,USD,4234.0
25/09/2016,EUR,10022.55
23/09/2017,USD,92931.0
04/04/2012,USD,24101.0
06/07/2014,GBP,388.63
27/06/2014,USD,5548.0
14/08/2013,USD,30722.0
31/03/2015,USD,34157.0
04/05/2015,USD,161.0
27/08/2017,USD,11575.87
10/08/2015,USD,20678.01
22/04/2015,USD,7770.0
26/02/2018,USD,423.0
14/09/2014,USD,13007.0
06/05/2012,USD,3025.0
01/05/2014,USD,4302.0
21/12/2010,USD,917.0
04/06/2012,USD,7875.0
17/06/2016,NZD,7247.73
14/09/2017,SEK,5844.7
26/06/2017,USD,5032.0
07/07/2016,USD,3260.0
30/07/2013,USD,1180.0
12/05/2011,USD,7010.0
04/03/2015,USD,4283.0
15/08/2013,USD,1140.0
05/01/2015,EUR,11466.81
07/11/2017,USD,8581.0
11/02/2015,USD,4100.0
11/03/2017,USD,15110.42
03/11/2011,USD,685.0
07/03/2012,USD,12540.0
05/04/2011,USD,2150.0
25/02/2011,USD,840.0
08/04/2016,EUR,49197.2
20/11/2015,GBP,3063.06
20/09/2015,USD,421.0
17/06/2012,USD,10056.0
01/07/2016,USD,19948.0
24/03/2014,USD,847.0
21/10/2015,USD,5239.0
02/08/2015,GBP,467.06
24/02/2013,USD,3325.0
01/10/2016,USD,801.0
05/04/2015,DKK,4271.37
26/10/2017,AUD,21672.52
05/11/2015,GBP,3074.57
07/11/2017,USD,5047.0
31/05/2015,USD,2979.0
17/10/2011,USD,8093.0
02/07/2013,USD,2221.5
28/09/2013,USD,7500.0
03/12/2015,EUR,43437.03
08/02/2015,USD,1605.0
15/11/2015,USD,5504.0
17/04/2016,USD,1158.0
20/04/2012,USD,1030.0
18/07/2016,USD,5155.0
14/08/2017,USD,5695.0
10/03/2012,USD,9638.0
23/06/2012,USD,400.0
20/10/2013,GBP,3288.59
16/01/2016,EUR,2433.42
30/04/2017,CAD,12943.87
11/02/2016,USD,102010.06
09/11/2015,USD,7354.42
09/09/2016,USD,60338.0
04/07/2017,SGD,18168.85
05/09/2011,USD,8641.01
14/09/2012,USD,965.0
03/07/2014,USD,30350.77
10/09/2013,USD,888.0
01/09/2017,SEK,23218.76
01/04/2014,USD,22076.0
28/08/2015,USD,71281.0
22/06/2011,USD,3581.66
28/01/2018,CAD,0.0
25/03/2012,USD,7081.0
02/02/2017,EUR,1634.42
14/10/2011,USD,6160.0
16/06/2017,USD,13451.0
05/07/2016,USD,4826.0
25/04/2010,USD,7555.0
26/10/2012,USD,66105.34
21/06/2012,USD,16540.05
27/12/2012,USD,3005.0
16/12/2011,USD,3030.99
15/01/2018,AUD,899.86
02/04/2014,USD,3000.0
26/12/2013,USD,11200.55
05/08/2017,CAD,1683.45
09/08/2014,AUD,12663.12
30/07/2016,USD,10092.0
02/06/2014,USD,7827.25
06/04/2016,GBP,1703.12
06/10/2016,USD,13167.0
06/07/2014,USD,2220.0
03/02/2015,USD,283.0
27/02/2012,USD,1416.0
10/09/2016,CAD,1916.81
01/12/2015,EUR,17158.71
06/03/2014,USD,6918.3
04/08/2012,USD,7037.0
06/08/2011,USD,3025.97
23/11/2017,HKD,2584.94
29/05/2013,GBP,1144.21
31/01/2015,USD,461.0
21/06/2011,USD,25837.0
16/09/2017,USD,59360.99
03/12/2015,USD,950.0
23/02/2013,USD,2133.0
06/04/2015,USD,2202.0
05/03/2015,USD,620.0
27/07/2017,MXN,782.65
18/03/2013,USD,15603.0
24/01/2013,USD,863.0
20/05/2012,USD,3576.0
09/09/2014,GBP,823.0
09/12/2010,USD,2600.0
31/07/2011,USD,1305.0
01/12/2012,USD,217.0
17/05/2015,GBP,9385.65
08/11/2017,EUR,70098.01
22/10/2017,USD,16166.0
02/08/2013,USD,2336.73
03/07/2014,USD,11635.0
02/11/2015,USD,11763.0
05/12/2016,GBP,1341.03
10/12/2017,USD,3325.0
20/03/2015,USD,1965.0
01/06/2013,USD,22368.0
02/04/2017,EUR,29504.75
31/07/2017,MXN,2869.5
19/01/2014,USD,17545.6
22/12/2014,USD,5180.0
26/02/2018,USD,0.0
24/09/2016,USD,44806.0
09/06/2011,USD,8185.0
18/08/2017,GBP,323.15
10/12/2016,GBP,476.59
26/10/2017,SEK,19089.38
08/04/2014,GBP,563.85
18/02/2012,USD,13855.0
25/08/2017,USD,61027.0
02/03/2014,USD,2005.0
10/06/2015,USD,346.0
21/07/2011,USD,3805.0
11/01/2018,USD,1300.0
04/02/2015,USD,30470.35
11/04/2012,USD,7225.0
04/06/2016,USD,32585.0
16/03/2011,USD,1685.0
05/01/2013,USD,21052.0
28/05/2012,USD,5217.0
27/09/2012,USD,11786.0
14/06/2015,CAD,57.05
22/08/2010,USD,15038.75
05/10/2015,USD,2475.0
17/09/2015,USD,985.0
14/03/2015,USD,2556.0
05/12/2013,USD,3380.0
17/02/2013,USD,10917.33
12/04/2012,USD,18913.38
20/01/2012,USD,500.0
23/06/2014,USD,30163.0
05/01/2012,USD,3336.0
20/02/2012,USD,3510.0
07/05/2017,USD,3052.0
22/08/2012,USD,5110.0
03/11/2015,EUR,3370.03
02/04/2014,USD,870.0
01/01/2013,USD,9915.0
07/01/2018,SGD,7959.75
20/06/2015,USD,7897.0
01/07/2012,USD,10585.33
06/12/2013,USD,28805.03
21/01/2018,SGD,11.31
30/12/2015,USD,3560.0
09/02/2014,GBP,2838.81
02/11/2015,USD,13337.0
09/10/2016,USD,18055.32
08/02/2015,USD,1535.0
29/05/2017,EUR,144298.37
13/01/2018,USD,3600.0
07/10/2012,USD,11216.0
02/08/2012,USD,2216.0
10/07/2012,USD,3875.0
22/11/2015,CAD,23705.7
17/03/2012,USD,6510.0
29/04/2014,USD,11617.0
19/03/2015,USD,43110.0
31/03/2016,GBP,4300.04
06/02/2014,GBP,3649.04
22/07/2016,GBP,2992.21
28/08/2017,USD,10799.0
16/01/2018,EUR,86.17
09/04/2015,USD,8180.0
12/06/2017,USD,6556.0
07/10/2015,AUD,209.62
05/01/2018,USD,1168.0
05/05/2012,USD,4560.0
22/03/2017,USD,2666.0
04/04/2014,USD,14346.0
31/10/2010,USD,50015.61
07/08/2014,USD,20.0
05/03/2014,USD,3592.0
05/02/2014,USD,23902.0
28/11/2011,USD,1037.0
16/04/2012,USD,6290.0
04/03/2017,USD,3291.66
25/02/2016,GBP,235314.45
25/09/2016,USD,7626.0
07/01/2017,EUR,14801.71
06/05/2011,USD,2502.0
13/12/2014,USD,4013.0
27/08/2011,USD,805.0
10/10/2012,USD,730.0
05/11/2015,USD,129796.0
05/08/2011,USD,10681.0
10/08/2011,USD,9668.0
29/06/2014,USD,870.13
25/10/2011,USD,927.0
11/10/2012,USD,126280.0
26/03/2011,USD,4135.0
18/03/2012,USD,18546.0
09/12/2013,USD,17300.0
22/10/2016,GBP,13761.6
07/04/2011,USD,1550.0
08/07/2016,USD,132010.01
18/07/2013,USD,19218.0
18/10/2013,GBP,3630.13
11/04/2015,AUD,1015.62
18/10/2013,GBP,4310.09
10/06/2014,USD,2822.5
10/05/2017,USD,4490.16
05/02/2010,USD,4500.0
23/03/2011,USD,7967.0
16/08/2013,USD,15561.0
02/08/2013,USD,3252.0
29/04/2013,USD,3130.0
02/03/2014,USD,7045.0
17/11/2014,USD,7631.0
10/07/2016,USD,6645.0
30/06/2011,USD,4422.64
16/03/2015,USD,5358.0
02/01/2014,USD,171764.55
28/04/2016,USD,4619.0
18/03/2015,USD,21444.0
07/10/2013,USD,6086.0
02/06/2016,USD,50749.22
25/04/2017,HKD,384504.51
16/04/2016,GBP,508.96
21/08/2015,USD,6837.0
15/12/2013,USD,7339.22
25/04/2017,USD,17866.0
18/12/2016,SEK,1143.69
04/11/2010,USD,10874.0
16/10/2013,USD,7607.0
04/09/2010,USD,10182.02
03/05/2012,USD,2855.0
12/06/2012,USD,13000.0
20/07/2014,USD,16750.0
24/05/2012,USD,2556.0
19/05/2016,GBP,5313.15
20/10/2011,USD,2505.0
08/05/2015,GBP,1248.5
23/02/2015,USD,314771.85
31/07/2014,USD,10663.0
11/04/2014,USD,45758.5
11/01/2017,USD,51597.55
15/10/2014,GBP,1312.12
01/08/2016,USD,114.0
12/08/2009,USD,4319.0
16/07/2013,USD,126507.92
09/06/2016,USD,102395.0
13/01/2017,EUR,13486.14
18/05/2013,GBP,2174.24
03/06/2013,GBP,732.08
20/11/2013,USD,5735.0
15/05/2013,USD,121812.5
09/02/2013,USD,5021.0
10/08/2016,USD,10245.0
21/04/2015,GBP,2381.31
03/12/2012,USD,290.0
06/06/2012,USD,7742.0
11/01/2014,USD,2001.0
26/05/2013,GBP,33646.68
19/09/2011,USD,8051.0
08/10/2014,USD,1833.0
13/03/2015,USD,58012.0
26/07/2017,NZD,20423.74
24/09/2015,CAD,404659.36
17/10/2014,USD,120.0
17/08/2014,USD,1500.0
10/09/2010,USD,10405.0
16/08/2012,USD,8770.01
14/02/2014,USD,11795.0
26/07/2012,USD,1845.0
19/03/2014,USD,6168.0
08/07/2012,USD,5788.0
17/08/2011,USD,2360.0
28/10/2017,USD,41656.0
05/10/2012,USD,10120.0
04/06/2016,USD,3965.0
28/09/2017,MXN,882.94
22/02/2013,USD,341667.38
04/12/2015,USD,7165.0
26/04/2011,USD,2101.32
09/10/2015,USD,500.0
26/08/2013,USD,14336.0
12/01/2011,USD,5000.0
14/03/2016,USD,1966.0
04/05/2013,USD,1000.0
28/03/2014,USD,8561.0
19/06/2014,USD,7065.0
24/03/2013,USD,3365.0
09/03/2013,USD,1430.0
14/08/2014,AUD,5706.56
28/03/2013,USD,4200.0
20/09/2013,USD,1602.0
06/04/2015,USD,5586.0
01/03/2012,USD,11476.01
17/03/2010,USD,3992.0
18/01/2013,USD,46536.0
05/05/2014,USD,224638.0
11/08/2012,USD,5652.0
26/04/2011,USD,1386.0
01/01/2013,USD,908.0
01/09/2013,USD,5000.0
14/08/2015,GBP,1719.82
30/07/2012,USD,1183.0
23/07/2016,USD,116706.0
19/06/2016,USD,385.0
31/05/2017,USD,14121.0
02/08/2010,USD,5703.0
23/08/2017,USD,4080.49
05/11/2017,EUR,307.67
07/12/2015,CAD,1900.61
12/07/2012,USD,7711.99
12/07/2016,EUR,5890.84
10/09/2016,USD,1430.0
11/03/2012,USD,1064.0
21/04/2012,USD,2153.69
31/12/2009,USD,1005.0
09/07/2016,USD,791862.0
05/12/2015,USD,3387.0
12/05/2017,USD,55191.0
01/01/2013,USD,1081.0
05/03/2015,USD,2177.0
23/04/2016,USD,16973.0
10/01/2018,USD,2652.0
08/09/2012,USD,8199.84
09/11/2015,USD,12673.0
26/07/2013,USD,6275.0
21/12/2013,USD,25082.33
01/04/2017,SGD,237938.58
25/10/2014,USD,14.0
05/12/2015,GBP,23117.03
10/12/2016,USD,5387.37
24/10/2013,USD,64142.0
15/12/2012,USD,4350.0
19/01/2018,USD,25.0
11/07/2013,USD,4312.0
03/11/2015,SEK,8291.66
