main_category,currency,deadline,usd_pledged_real
Photography,USD,01/09/2013,10591.0
Photography,GBP,22/07/2017,28285.21
Food,AUD,14/08/2015,13358.2
Games,CAD,22/09/2017,11659.47
Technology,GBP,31/03/2014,45552.92
Art,USD,15/06/2012,2080.0
Design,USD,24/04/2015,10872.0
Art,USD,02/06/2016,20.0
Music,EUR,15/12/2017,5450.81
Publishing,USD,25/02/2012,1157.0
Music,USD,14/09/2012,3000.0
Technology,USD,25/04/2015,91296.0
Theater,USD,21/12/2016,5130.0
Theater,USD,14/05/2013,23600.0
Food,USD,01/09/2012,38453.27
Fashion,USD,27/11/2016,644.0
Comics,USD,08/11/2013,11798.0
Comics,GBP,17/03/2017,1731.66
Music,USD,03/10/2012,3178.0
Publishing,USD,15/11/2015,18865.0
Film & Video,USD,15/02/2011,2805.0
Technology,AUD,05/07/2017,93607.12
Theater,USD,19/02/2015,3.0
Music,USD,22/10/2012,3648.0
Theater,GBP,05/10/2017,2615.06
Publishing,USD,23/03/2014,900.0
Music,USD,07/07/2012,2438.0
Comics,USD,03/12/2017,3868.0
Music,USD,04/01/2016,8359.69
Film & Video,USD,21/08/2015,10300.0
Music,USD,15/08/2010,3600.0
Publishing,USD,08/09/2013,1091.0
Design,USD,14/08/2013,920.0
Film & Video,USD,02/10/2011,2001.11
Film & Video,GBP,23/03/2016,7206.34
Film & Video,USD,23/05/2013,11361.0
Publishing,USD,01/07/2015,1660.0
Film & Video,USD,12/08/2013,10647.0
Art,USD,21/11/2011,40.0
Publishing,USD,05/06/2017,2575.0
Publishing,USD,14/12/2016,41151.0
Film & Video,USD,15/04/2012,6700.0
Design,USD,23/02/2017,5356.0
Art,USD,14/04/2017,2558.0
Design,USD,05/05/2017,12726.0
Film & Video,USD,16/05/2012,2030.0
Art,USD,05/08/2012,2690.0
Publishing,USD,27/10/2012,15626.0
Food,USD,02/04/2012,4147.0
Comics,USD,14/10/2015,26918.0
Film & Video,USD,29/03/2014,35115.0
Games,USD,11/07/2014,6001.0
Technology,USD,24/05/2016,20687.5
Film & Video,USD,16/12/2012,3010.0
Dance,USD,01/02/2011,1295.0
Fashion,USD,17/07/2016,2221.0
Design,USD,20/08/2011,35341.55
Design,USD,15/11/2016,33812.0
Music,USD,15/07/2009,6261.0
Music,USD,01/03/2011,2930.0
Music,USD,24/09/2016,2503.0
Comics,USD,16/09/2014,2962.0
Design,USD,24/10/2014,13208.0
Music,USD,29/10/2011,1772.0
Music,USD,25/06/2014,8376.0
Film & Video,USD,28/12/2017,30585.0
Music,USD,01/09/2012,13014.77
Theater,GBP,23/04/2015,9374.06
Film & Video,USD,06/08/2017,10550.0
Film & Video,USD,18/11/2012,10261.0
Film & Video,USD,09/09/2016,2615.0
Film & Video,USD,06/04/2012,1216.0
Art,CAD,10/03/2015,2861.63
Film & Video,GBP,14/05/2016,3636.31
Film & Video,USD,04/12/2015,1028.0
Food,USD,18/08/2016,4152.0
Design,CAD,21/07/2016,47030.59
Theater,USD,05/03/2015,11045.0
Crafts,USD,16/03/2017,2663.5
Music,USD,01/10/2016,6575.99
Music,USD,12/02/2012,5405.0
Design,SGD,29/05/2017,20211.32
Publishing,USD,12/06/2010,4165.0
Theater,USD,09/06/2012,2480.0
Fashion,USD,18/11/2013,120195.02
Theater,USD,10/04/2016,8505.0
Music,USD,05/04/2010,3079.0
Publishing,USD,22/10/2012,1010.0
Art,USD,21/11/2017,1807.0
Fashion,USD,08/08/2013,6419.0
Film & Video,USD,28/12/2011,5003.0
Technology,USD,22/12/2013,85210.0
Games,GBP,25/02/2016,33626.85
Games,USD,24/11/2014,10548.0
Design,USD,14/04/2017,1546.0
Art,USD,02/03/2012,2065.0
Fashion,USD,17/09/2015,6103.33
Film & Video,GBP,07/07/2015,3134.55
Theater,USD,29/05/2013,1050.0
Film & Video,USD,30/08/2017,22911.0
Art,USD,23/06/2012,5380.36
Theater,GBP,26/08/2013,2479.77
Journalism,GBP,17/07/2016,2670.07
Comics,USD,01/04/2016,2096.0
Art,AUD,01/11/2017,3152.16
Games,USD,04/07/2016,1553.0
Music,USD,05/04/2011,489.0
Film & Video,NZD,26/06/2017,5884.08
Photography,USD,03/11/2010,4650.5
Film & Video,USD,26/11/2011,2525.0
Music,USD,25/01/2017,2353.66
Music,USD,05/04/2012,2143.0
Art,USD,27/11/2013,1156.0
Art,USD,07/08/2012,3335.84
Theater,USD,03/06/2011,515.0
Music,USD,21/08/2014,5543.0
Design,USD,16/07/2016,93633.0
Art,GBP,17/04/2015,300.43
Design,USD,17/08/2012,33419.11
Music,USD,23/08/2013,11785.88
Design,CAD,06/08/2017,2312.78
Theater,GBP,05/07/2015,178415.03
Fashion,USD,31/01/2014,50785.0
Art,USD,11/12/2017,2114.0
Film & Video,USD,25/03/2015,2255.0
Publishing,USD,17/12/2012,3190.0
Film & Video,USD,26/06/2013,7326.0
Film & Video,USD,16/09/2016,2298.0
Film & Video,USD,19/09/2012,13663.77
Design,AUD,14/04/2015,11627.34
Comics,USD,05/11/2014,21930.0
Art,EUR,26/07/2015,1686.72
Food,USD,12/07/2014,4400.0
Film & Video,USD,05/01/2011,182.5
Film & Video,GBP,12/06/2013,42327.52
Music,USD,15/02/2010,416.0
Fashion,USD,01/04/2016,15270.0
Food,USD,21/06/2015,13376.0
Music,USD,09/05/2015,3800.0
Games,USD,14/09/2017,2865.0
Art,USD,21/12/2012,34337.0
Technology,AUD,20/09/2016,4127.53
Music,USD,20/04/2012,8725.0
Dance,CAD,01/04/2014,1882.6
Film & Video,USD,02/04/2012,5025.0
Art,USD,25/07/2013,11001.0
Music,GBP,29/07/2013,21292.2
Theater,USD,04/06/2014,675.0
Music,USD,01/05/2011,5665.0
Comics,USD,03/04/2017,1322.0
Games,USD,11/10/2017,20844.0
Fashion,USD,31/12/2015,24782.0
Dance,USD,07/05/2016,235.0
Music,USD,12/10/2014,300.0
Comics,USD,11/03/2016,5462.0
Music,USD,21/09/2011,1421.31
Technology,USD,08/11/2017,7771.0
Publishing,USD,02/05/2012,2833.66
Music,USD,08/07/2012,1561.0
Games,USD,19/07/2014,24790.0
Comics,USD,16/06/2016,7932.0
Crafts,CAD,17/04/2017,74.22
Design,USD,20/04/2017,38651.0
Art,USD,21/08/2013,3575.0
Music,USD,24/03/2014,11362.0
Theater,CAD,11/07/2017,4746.93
Publishing,USD,10/07/2012,681.0
Photography,USD,16/08/2012,4312.0
Food,USD,06/11/2017,550.0
Film & Video,USD,11/01/2012,3596.0
Music,USD,31/05/2017,5291.0
Games,USD,17/07/2014,217815.59
Film & Video,USD,18/10/2010,3500.76
Fashion,USD,26/06/2013,526.0
Games,USD,21/05/2013,21248.0
Comics,USD,29/05/2016,8077.0
Crafts,USD,03/12/2016,171.0
Film & Video,USD,17/07/2014,1245.0
Film & Video,USD,19/03/2013,2500.0
Games,USD,12/09/2011,22264.56
Film & Video,USD,20/09/2010,2595.0
Film & Video,USD,28/04/2011,5509.0
Publishing,GBP,28/02/2014,1444.41
Music,USD,30/01/2014,4560.0
Games,GBP,02/08/2017,14549.76
Comics,USD,05/03/2017,3952.0
Technology,USD,11/07/2014,11614.0
Music,USD,25/05/2013,3505.0
Fashion,USD,01/06/2014,5258.0
Games,USD,01/03/2017,45404.0
Publishing,USD,13/05/2016,15555.0
Film & Video,USD,31/03/2016,343.0
Comics,USD,18/07/2014,2240.01
Music,USD,12/03/2011,1715.0
Art,GBP,26/01/2016,2965.43
Music,USD,21/08/2014,10510.0
Film & Video,USD,17/10/2011,2715.51
Comics,USD,03/03/2015,22797.0
Games,CAD,05/08/2017,29166.14
Film & Video,USD,31/08/2014,6764.0
Music,USD,08/01/2012,5732.0
Publishing,USD,18/07/2013,6943.5
Comics,USD,25/11/2010,4890.0
Games,GBP,20/11/2017,15404.61
Photography,USD,09/06/2015,2731.0
Music,GBP,10/12/2017,3183.82
Film & Video,GBP,12/03/2015,465.6
Publishing,GBP,16/11/2013,2921.02
Film & Video,USD,16/07/2014,4006.0
Music,USD,30/03/2013,625.0
Games,GBP,10/03/2013,25625.14
Film & Video,USD,02/04/2013,82062.57
Film & Video,USD,05/04/2013,3316.0
Design,USD,19/01/2014,53318.26
Film & Video,USD,31/07/2011,8495.06
Music,USD,30/03/2013,260.0
Music,USD,30/03/2013,2115.0
Games,USD,17/11/2014,50832.69
Games,USD,15/07/2017,16009.0
Art,USD,22/04/2012,3720.0
Publishing,USD,08/12/2013,886.0
Comics,USD,05/06/2013,7460.02
Games,USD,02/04/2015,30183.0
Music,USD,01/06/2012,1008.0
Art,GBP,05/07/2016,2012.88
Film & Video,USD,15/03/2014,3703.0
Film & Video,USD,01/06/2011,2088.01
Film & Video,USD,01/09/2014,10116.0
Theater,USD,29/08/2013,1521.0
Technology,USD,02/01/2013,34204.7
Design,USD,13/02/2016,2095.0
Dance,USD,01/01/2018,6812.0
Publishing,USD,27/10/2013,6665.0
Food,USD,07/08/2014,127.0
Food,USD,18/05/2013,6000.0
Art,USD,31/05/2014,2750.0
Film & Video,USD,21/02/2017,1120.0
Photography,USD,16/02/2014,14938.0
Music,USD,12/12/2017,10120.0
Music,USD,26/09/2012,510.0
Design,USD,12/12/2015,12255.0
Film & Video,USD,12/10/2012,1276.0
Dance,USD,01/05/2014,5051.0
Technology,USD,19/07/2014,46152.0
Film & Video,USD,07/05/2015,5106.0
Film & Video,USD,02/06/2015,1635.0
Games,EUR,28/10/2017,9611.24
Music,USD,12/11/2011,11541.77
Publishing,USD,16/12/2011,12795.01
Crafts,USD,10/11/2012,404.0
Food,AUD,15/02/2015,7.06
Publishing,USD,02/11/2015,12276.0
Music,USD,11/07/2015,822.0
Publishing,USD,05/11/2017,2225.0
Technology,USD,05/08/2012,5872.28
Games,USD,07/03/2015,4450.0
Design,USD,04/12/2011,566.0
Film & Video,MXN,30/05/2017,1187.27
Music,GBP,17/08/2016,6245.15
Design,USD,25/02/2016,3119.0
Games,AUD,23/09/2017,77386.64
Music,USD,29/03/2013,1355.0
Music,USD,12/01/2011,2000.0
Music,USD,01/01/2012,5710.0
Film & Video,USD,12/06/2012,25241.5
Publishing,USD,29/11/2014,1805.0
Theater,USD,17/03/2016,13385.0
Theater,USD,02/08/2016,10427.66
Games,USD,08/06/2015,12714.0
Film & Video,GBP,21/06/2013,2772.54
Music,USD,03/05/2012,11953.0
Music,USD,22/01/2013,2050.0
Art,USD,23/11/2014,15165.0
Publishing,USD,30/08/2014,62.8
Food,CAD,16/04/2017,9608.11
Music,USD,28/10/2014,21507.47
Fashion,USD,19/06/2015,753.0
Food,GBP,13/01/2017,42202.87
Film & Video,USD,02/03/2017,2076.0
Technology,USD,29/04/2017,19777.0
Theater,USD,02/09/2010,4152.02
Technology,USD,30/05/2016,11210.69
Publishing,USD,26/06/2012,3902.0
Technology,GBP,22/10/2015,104909.27
Comics,USD,10/06/2014,8540.0
Design,USD,07/05/2011,88321.71
Film & Video,USD,19/07/2010,3305.0
Design,EUR,06/06/2017,9433.71
Music,USD,05/10/2011,1205.0
Music,USD,05/03/2011,1018.66
Fashion,SEK,26/10/2016,17121.66
Music,USD,06/10/2013,128425.0
Film & Video,USD,09/05/2013,5505.0
Music,USD,24/06/2014,7000.0
Publishing,USD,06/06/2017,1295.0
Art,GBP,30/03/2014,5120.73
Music,USD,26/04/2013,4241.0
Film & Video,USD,29/06/2012,1001.0
Music,USD,12/10/2016,800.0
Film & Video,USD,03/07/2014,6080.69
Technology,USD,18/09/2011,84005.0
Fashion,USD,19/05/2016,125565.0
Photography,USD,17/06/2015,5000.0
Games,USD,05/02/2017,1837.0
Comics,USD,12/10/2011,2643.55
Film & Video,USD,17/06/2017,27853.0
Music,USD,26/04/2013,1681.0
Design,USD,26/07/2014,141913.01
Music,USD,18/08/2012,1501.0
Music,USD,07/04/2013,1000.0
Fashion,EUR,30/11/2015,14026.56
Publishing,USD,08/11/2013,5504.0
Art,USD,01/06/2016,11838.0
Music,GBP,27/09/2015,641.57
Food,CAD,17/11/2015,3576.95
Design,CAD,28/09/2017,17245.98
Film & Video,USD,07/09/2014,11500.0
Art,USD,25/08/2012,2627.15
Art,USD,23/08/2012,6498.32
Design,USD,22/04/2017,65898.66
Comics,USD,21/12/2012,662.0
Publishing,USD,19/03/2015,12140.0
Crafts,AUD,08/01/2017,474.41
Theater,USD,15/04/2012,1335.0
Film & Video,USD,27/12/2011,850.0
Art,USD,28/06/2015,310.0
Theater,USD,09/06/2014,5080.0
Film & Video,GBP,11/05/2015,1570.94
Music,USD,06/10/2013,1200.0
Music,USD,23/12/2015,2434.0
Publishing,USD,26/01/2014,1202.0
Publishing,GBP,29/11/2017,11092.53
Theater,USD,16/10/2015,15346.0
Publishing,USD,01/05/2014,6500.0
Comics,GBP,11/12/2017,462.86
Games,USD,01/05/2016,819.0
Music,USD,04/06/2012,5397.0
Publishing,USD,21/08/2014,4280.0
Music,USD,11/06/2016,16461.0
Theater,USD,06/03/2013,3075.0
Publishing,USD,21/12/2016,3325.0
Film & Video,USD,11/08/2010,5805.0
Fashion,USD,28/11/2015,62163.0
Fashion,USD,13/02/2017,5087.0
Film & Video,USD,10/08/2014,1005.0
Publishing,USD,20/04/2015,1870.0
Music,USD,20/04/2012,3170.0
Film & Video,USD,30/09/2013,5286.0
Fashion,USD,27/10/2012,1270.0
Food,USD,23/11/2014,7463.0
Art,USD,23/04/2012,1125.0
Technology,USD,04/09/2016,25733.0
Publishing,USD,16/03/2016,51260.0
Comics,USD,08/02/2017,575.0
Music,USD,06/07/2013,382.69
Music,GBP,30/05/2014,14064.08
Photography,USD,29/10/2014,13790.0
Art,USD,14/07/2014,28357.0
Games,USD,14/05/2012,195101.65
Art,AUD,23/10/2015,727.52
Music,USD,20/07/2010,1508.0
Fashion,USD,08/03/2013,2117.0
Music,USD,26/09/2014,10470.0
Games,USD,30/11/2013,2339.0
Music,USD,30/06/2014,12492.5
Fashion,USD,12/06/2014,6570.0
Games,USD,11/07/2013,5642.59
Publishing,USD,24/09/2015,5717.0
Music,USD,22/05/2011,1510.0
Food,USD,21/11/2012,10377.0
Music,USD,09/05/2015,3256.0
Crafts,DKK,02/10/2016,3517.69
Comics,USD,09/10/2013,1600.0
Fashion,USD,31/12/2017,282.0
Technology,USD,15/04/2012,24393.0
Music,USD,01/12/2015,5662.0
Design,USD,01/07/2015,3365.0
Fashion,USD,19/06/2017,17677.0
Games,USD,08/09/2013,305.0
Music,USD,24/07/2011,1346.11
Comics,GBP,23/04/2014,8797.67
Crafts,USD,08/04/2011,2705.0
Art,USD,08/08/2014,1190.0
Music,USD,16/10/2015,13095.0
Film & Video,USD,19/03/2016,25257.0
Photography,AUD,10/11/2014,33625.95
Film & Video,AUD,13/10/2014,3399.76
Games,USD,19/04/2015,4909.0
Film & Video,CAD,14/12/2013,2806.77
Technology,EUR,23/06/2016,56240.66
Games,GBP,04/07/2013,9815.56
Fashion,USD,20/07/2013,23631.0
Film & Video,CAD,15/03/2014,7735.92
Games,USD,16/02/2015,235.0
Design,GBP,11/03/2014,21503.82
Film & Video,USD,02/07/2016,7553.03
Film & Video,USD,01/07/2017,14633.0
Film & Video,USD,16/07/2010,8150.0
Film & Video,USD,08/04/2012,6535.0
Art,USD,16/08/2014,29.0
Music,USD,12/12/2011,1085.0
Film & Video,USD,15/08/2010,4483.0
Music,USD,19/10/2014,715.0
Music,USD,21/12/2011,2965.86
Food,USD,18/06/2015,10596.0
Publishing,USD,10/10/2011,2011.56
Film & Video,USD,02/12/2010,10245.0
Film & Video,USD,02/06/2012,8575.0
Crafts,USD,01/07/2015,405.0
Art,USD,16/03/2013,2729.0
Publishing,USD,12/02/2014,16576.0
Music,USD,28/08/2011,4280.0
Music,USD,15/02/2012,13904.73
Technology,USD,03/03/2015,1576011.1
Dance,USD,17/07/2014,5041.54
Art,USD,04/12/2011,2275.0
Technology,USD,09/06/2017,74781.0
Film & Video,USD,11/04/2013,12250.0
Film & Video,USD,31/07/2015,4161.0
Design,DKK,18/02/2017,11770.36
Music,USD,30/04/2013,9541.0
Music,USD,18/05/2017,8515.0
Technology,USD,02/06/2014,57794.0
Film & Video,USD,08/01/2010,11365.0
Film & Video,USD,03/03/2016,740.0
Art,USD,13/09/2010,5356.0
Photography,USD,25/12/2012,2506.0
Games,USD,23/07/2013,24920.0
Film & Video,USD,01/05/2012,3622.0
Art,USD,24/08/2015,855.0
Publishing,USD,21/05/2016,35565.0
Music,USD,06/12/2012,5095.0
Music,USD,14/08/2013,606.0
Music,USD,01/04/2012,375.0
Music,USD,12/06/2011,2525.01
Film & Video,USD,03/04/2015,30243.75
Fashion,USD,17/12/2016,16532.0
Music,USD,16/05/2011,5186.0
Games,USD,02/06/2014,37059.35
Dance,USD,25/10/2011,2440.0
Dance,USD,23/07/2012,8787.0
Technology,USD,13/11/2011,5050.0
Technology,USD,12/07/2016,128179.0
Art,USD,28/10/2014,2062.0
Publishing,USD,20/05/2013,21047.0
Dance,USD,11/11/2011,6126.77
Photography,USD,27/10/2016,3351.99
Film & Video,USD,25/02/2012,4926.06
Crafts,USD,03/06/2016,13500.0
Film & Video,USD,02/09/2010,8441.0
Film & Video,USD,28/07/2012,3010.0
Music,USD,04/01/2012,1445.0
Dance,USD,09/04/2015,2176.0
Film & Video,USD,22/12/2010,3040.58
Dance,GBP,04/04/2017,2522.95
Film & Video,USD,20/04/2014,505.0
Comics,AUD,22/09/2016,1938.14
Technology,USD,25/03/2016,31052.89
Art,USD,17/11/2017,11333.0
Music,USD,29/02/2012,240.0
Design,USD,14/12/2013,5085.5
Publishing,USD,15/05/2016,7099.0
Technology,USD,23/01/2012,32330.0
Dance,GBP,26/01/2015,6532.21
Music,USD,05/12/2016,5188.0
Music,USD,28/07/2014,1700.0
Music,USD,04/01/2013,4100.0
Games,USD,01/12/2013,5543.0
Fashion,USD,30/07/2014,25914.0
Film & Video,USD,23/12/2015,18030.95
Comics,USD,15/11/2012,590.0
Film & Video,USD,30/01/2014,2053.0
Games,EUR,29/10/2017,11382.53
Food,USD,29/04/2013,14794.01
Technology,USD,22/07/2014,5105.0
Art,GBP,15/06/2017,919.38
Art,USD,23/08/2016,1082.0
Technology,USD,10/04/2014,113175.65
Publishing,USD,21/09/2013,43924.0
Design,USD,28/07/2015,250876.0
Music,EUR,22/10/2016,3859.67
Film & Video,GBP,15/05/2017,1301.27
Design,USD,24/10/2013,167486.0
Music,USD,20/06/2013,9401.0
Technology,USD,22/03/2012,1574.01
Theater,USD,06/12/2012,2100.0
Design,USD,03/11/2017,59381.0
Comics,USD,04/09/2017,81.0
Publishing,USD,18/07/2013,12884.0
Games,USD,30/06/2014,34482.0
Music,USD,10/04/2013,1250.0
Film & Video,USD,08/05/2010,1010.0
Publishing,USD,02/10/2017,6592.0
Dance,USD,12/08/2016,12487.0
Music,USD,14/05/2016,4602.16
Publishing,USD,24/10/2012,4177.41
Art,USD,29/09/2016,12682.0
Film & Video,EUR,10/06/2016,14045.26
Photography,GBP,01/05/2017,2037.96
Comics,USD,05/03/2014,5673.63
Design,USD,19/11/2011,5384.5
Dance,USD,07/06/2013,2676.5
Dance,GBP,20/08/2013,4663.6
Music,USD,02/05/2012,1435.0
Publishing,USD,19/03/2015,32050.33
Music,USD,19/05/2011,14305.0
Games,CAD,31/05/2014,531.86
Games,USD,07/01/2016,135560.0
Fashion,USD,14/03/2014,10193.0
Food,CAD,01/11/2014,3906.58
Film & Video,USD,30/12/2013,19637.0
Music,USD,04/03/2017,14700.0
Games,USD,19/07/2017,36033.0
Film & Video,USD,30/10/2016,829.0
Games,USD,16/05/2013,813.0
Music,USD,18/12/2013,8590.0
Film & Video,USD,16/09/2011,830.0
Publishing,USD,01/09/2016,3212.5
Film & Video,USD,31/10/2009,11584.15
Film & Video,USD,08/10/2014,8370.0
Music,USD,24/12/2012,2144.0
Film & Video,USD,08/04/2015,10850.0
Food,USD,05/11/2016,6675.0
Photography,USD,30/09/2014,5141.0
Design,USD,14/05/2016,23230.0
Film & Video,USD,13/11/2015,1530.0
Theater,GBP,01/07/2014,2983.83
Music,USD,27/06/2011,1510.0
Technology,USD,24/09/2015,3283.0
Music,GBP,10/11/2014,2309.05
Technology,AUD,08/01/2016,5198.01
Games,USD,05/08/2017,2559.0
Publishing,USD,20/11/2010,2748.54
Film & Video,USD,15/09/2014,7300.05
Dance,GBP,15/08/2013,984.96
Publishing,USD,06/07/2011,764.0
Music,USD,03/03/2014,2680.0
Publishing,USD,11/10/2012,3862.89
Art,USD,22/12/2013,2501.0
Food,GBP,15/08/2014,6.68
Design,USD,22/11/2013,3286.0
Fashion,USD,14/08/2014,21573.32
Games,USD,01/10/2016,17521.0
Games,USD,18/10/2017,42223.0
Music,USD,17/05/2017,55965.0
Music,USD,25/07/2011,2799.01
Film & Video,USD,31/03/2014,616.0
Art,USD,18/09/2010,845.0
Music,GBP,08/04/2017,2252.35
Art,USD,30/08/2013,1368.0
Film & Video,EUR,19/02/2016,20442.62
Publishing,USD,28/11/2013,2176.0
Publishing,SGD,01/10/2016,914.78
Art,USD,11/04/2014,585.0
Music,USD,23/06/2016,12127.11
Film & Video,USD,20/02/2013,3053.0
Design,USD,06/10/2013,41214.98
Music,USD,22/12/2011,7776.0
Technology,AUD,26/02/2016,3109.73
Fashion,GBP,06/11/2013,2170.84
Music,USD,15/03/2012,12605.0
Publishing,USD,08/09/2013,965.0
Music,USD,24/03/2013,4450.32
Games,USD,29/10/2017,8499.0
Music,USD,11/04/2012,535.0
Food,USD,10/06/2016,28046.0
Technology,USD,11/01/2013,419472.49
Design,GBP,28/12/2017,16706.09
Comics,USD,28/06/2014,14465.56
Journalism,USD,31/01/2010,2006.0
Design,USD,15/01/2016,71592.0
Music,USD,24/08/2011,5633.0
Theater,USD,01/01/2011,9036.0
Technology,EUR,15/02/2017,43803.32
Technology,USD,07/12/2014,9436.0
Design,USD,08/06/2015,7693.0
Technology,USD,04/08/2014,23704.0
Food,USD,13/12/2017,24824.0
Crafts,CHF,16/06/2017,7190.56
Theater,GBP,19/04/2015,3020.86
Games,EUR,23/10/2017,836.72
Film & Video,GBP,05/01/2017,3789.38
Film & Video,GBP,16/09/2016,1159.45
Design,HKD,13/11/2017,153030.17
Film & Video,USD,12/09/2011,5302.0
Design,USD,01/11/2017,118674.2
Film & Video,USD,25/09/2015,8226.0
Music,USD,07/10/2013,6353.0
Publishing,GBP,11/08/2017,37794.3
Comics,USD,01/03/2017,12412.0
Music,GBP,24/09/2015,1660.32
Art,USD,12/03/2012,1567.0
Technology,EUR,23/09/2016,1776.3
Music,USD,24/02/2013,1600.0
Theater,USD,24/10/2014,3015.0
Design,USD,15/03/2013,42361.0
Film & Video,EUR,31/10/2016,2260.75
Comics,USD,07/05/2014,555.0
Comics,USD,31/05/2017,2980.0
Fashion,USD,04/01/2014,2509.0
Film & Video,USD,16/10/2010,1322.0
Journalism,USD,20/07/2016,500.0
Art,USD,22/03/2011,2166.0
Theater,USD,05/07/2011,5210.0
Music,USD,21/06/2013,4846.0
Technology,USD,15/08/2013,6302.0
Film & Video,USD,01/03/2017,25648.0
Art,USD,14/03/2017,8953.0
Film & Video,USD,10/12/2012,3838.0
Music,CAD,11/11/2017,10281.3
Theater,USD,25/04/2011,2985.0
Music,USD,10/04/2012,2010.0
Games,USD,28/02/2015,128290.87
Art,USD,28/06/2013,2333.0
Theater,EUR,09/02/2017,1764.42
Crafts,USD,19/11/2016,9264.66
Film & Video,USD,28/04/2012,7105.0
Music,USD,01/04/2012,16236.58
Art,USD,02/07/2015,1011.0
Music,USD,23/12/2013,10614.95
Publishing,AUD,20/11/2016,36634.91
Design,USD,06/09/2015,330330.0
Music,USD,01/02/2011,5200.0
Music,USD,02/03/2013,5172.0
Crafts,CAD,12/07/2015,1749.11
Film & Video,USD,30/03/2012,1250.0
Food,USD,25/05/2012,28318.08
Technology,USD,01/11/2017,3535.0
Food,USD,08/08/2014,22.0
Film & Video,MXN,22/04/2017,4398.44
Film & Video,USD,06/05/2014,5022.0
Food,USD,30/04/2017,8175.0
Music,USD,05/05/2010,7830.0
Food,USD,12/05/2015,10300.0
Film & Video,USD,24/10/2013,7550.0
Art,USD,19/07/2012,6025.84
Film & Video,USD,22/08/2016,6025.0
Film & Video,USD,16/09/2011,2610.0
Theater,USD,17/09/2013,10205.0
Film & Video,USD,11/05/2017,2724.0
Publishing,USD,19/07/2012,2626.0
Film & Video,GBP,10/02/2016,1457.68
Games,USD,11/03/2014,1670.0
Film & Video,USD,27/09/2012,30071.0
Music,USD,31/05/2015,4025.0
Design,CAD,07/05/2016,1257.57
Design,EUR,22/12/2015,2147.81
Games,DKK,12/07/2017,58373.52
Music,USD,14/11/2016,7600.0
Design,USD,05/11/2015,171551.0
Music,AUD,01/05/2015,1076.91
Food,USD,10/12/2014,40500.0
Art,USD,27/11/2014,14665.0
Design,USD,11/02/2016,12368.0
Comics,USD,21/02/2014,1075.0
Music,USD,13/08/2012,14405.0
Theater,GBP,24/04/2016,4711.73
Comics,USD,01/12/2015,882.0
Art,USD,03/06/2011,4790.0
Film & Video,USD,15/08/2011,10420.0
Music,USD,12/02/2016,700.0
Music,USD,12/05/2015,21215.0
Music,USD,03/03/2016,6736.0
Music,NOK,04/09/2016,4366.71
Design,EUR,09/05/2016,266005.83
Food,GBP,11/06/2015,5561.23
Music,USD,03/09/2013,5062.0
Journalism,USD,16/09/2014,102.0
Film & Video,USD,31/05/2012,15293.0
Crafts,USD,12/02/2014,1578.0
Photography,USD,19/12/2016,18133.0
Music,CAD,20/10/2014,958.97
Film & Video,USD,27/10/2012,3527.0
Games,USD,10/07/2016,2999.0
Film & Video,USD,10/05/2013,16030.0
Technology,USD,20/12/2017,192568.0
Film & Video,USD,28/10/2014,10034.0
Comics,USD,15/09/2011,2912.0
Music,USD,12/08/2011,6655.0
Theater,USD,02/10/2015,9065.0
Art,USD,27/01/2013,4415.0
Design,USD,05/03/2015,33395.0
Publishing,USD,10/08/2013,40483.28
Art,USD,28/04/2013,55467.0
Technology,USD,02/12/2016,18079.0
Music,USD,16/05/2013,25691.24
Music,USD,19/04/2012,10275.0
Film & Video,USD,09/07/2014,3081.0
Theater,USD,20/07/2012,415.0
Food,USD,04/09/2010,1150.0
Publishing,GBP,16/08/2017,1951.77
Film & Video,USD,05/07/2016,9110.0
Food,USD,12/01/2016,8485.0
Film & Video,USD,18/04/2015,3000.0
Games,USD,01/11/2015,9356.0
Comics,USD,16/08/2016,2027.0
Crafts,CAD,16/01/2016,2824.08
Art,USD,30/05/2011,3252.0
Film & Video,USD,07/03/2016,5600.0
Music,USD,05/11/2014,3045.0
Music,USD,06/05/2014,510.0
Theater,USD,26/03/2012,5214.0
Film & Video,USD,30/06/2016,11145.0
Music,USD,23/06/2011,2155.0
Publishing,USD,12/10/2015,39.0
Film & Video,USD,17/04/2015,30034.0
Games,USD,25/05/2013,139088.0
Crafts,USD,02/03/2013,6145.0
Games,USD,19/12/2014,35377.0
Music,USD,28/07/2016,6983.0
Games,USD,16/06/2012,151483.11
Film & Video,USD,17/03/2013,3245.01
Art,USD,07/03/2016,155.0
Food,USD,01/04/2015,155.0
Film & Video,USD,10/12/2010,15177.0
Design,USD,17/09/2014,8391.0
Art,USD,01/10/2014,1236.0
Art,USD,02/06/2013,3722.66
Publishing,USD,22/02/2014,7565.0
Film & Video,USD,31/01/2012,3561.0
Publishing,USD,01/12/2014,45425.0
Design,USD,02/09/2017,38025.0
Music,USD,03/03/2012,3372.25
Music,USD,28/02/2012,1644.66
Food,USD,25/11/2013,9373.0
Music,USD,17/04/2017,924.0
Music,USD,05/10/2011,3099.0
Theater,USD,15/06/2013,2557.0
Publishing,USD,09/03/2013,18062.0
Crafts,USD,18/04/2013,705.0
Film & Video,USD,04/12/2013,7025.0
